state,district,financial_year,metric,value,unit,source_url,notes
Haryana,Hisar,2018-19,crm_machines_target_paddy_straw_chopper_shredder_mulcher,30,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_subsidy_target_paddy_straw_chopper_shredder_mulcher,37.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_machines_target_shrub_master_cutter_cum_spreader,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_subsidy_target_shrub_master_cutter_cum_spreader,1.25,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_machines_target_reversible_mb_plough,20,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_subsidy_target_reversible_mb_plough,22.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_machines_target_rotary_slasher,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_subsidy_target_rotary_slasher,1.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_machines_target_zero_till_seed_drill,30,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_subsidy_target_zero_till_seed_drill,7.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_machines_target_rotavator,20,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_subsidy_target_rotavator,10.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_machines_target_total,170,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Hisar,2018-19,crm_subsidy_target_total,120.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_super_straw_management_system_sms,20,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_super_straw_management_system_sms,14.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_happy_seeder,120,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_happy_seeder,81.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_paddy_straw_chopper_shredder_mulcher,80,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_paddy_straw_chopper_shredder_mulcher,100.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_shrub_master_cutter_cum_spreader,13,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_shrub_master_cutter_cum_spreader,3.25,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_reversible_mb_plough,50,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_reversible_mb_plough,56.25,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_rotary_slasher,15,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_rotary_slasher,3.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_zero_till_seed_drill,70,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_zero_till_seed_drill,17.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_rotavator,35,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_rotavator,17.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_machines_target_total,403,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Fatehabad,2018-19,crm_subsidy_target_total,292.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_super_straw_management_system_sms,20,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_super_straw_management_system_sms,14.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_happy_seeder,120,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_happy_seeder,81.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_paddy_straw_chopper_shredder_mulcher,80,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_paddy_straw_chopper_shredder_mulcher,100.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_shrub_master_cutter_cum_spreader,13,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_shrub_master_cutter_cum_spreader,3.25,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_reversible_mb_plough,50,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_reversible_mb_plough,56.25,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_rotary_slasher,15,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_rotary_slasher,3.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_zero_till_seed_drill,70,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_zero_till_seed_drill,17.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_rotavator,35,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_rotavator,17.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_machines_target_total,403,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Sirsa,2018-19,crm_subsidy_target_total,292.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_super_straw_management_system_sms,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_subsidy_target_super_straw_management_system_sms,3.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_happy_seeder,0,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_subsidy_target_happy_seeder,0.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_paddy_straw_chopper_shredder_mulcher,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_subsidy_target_paddy_straw_chopper_shredder_mulcher,12.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_shrub_master_cutter_cum_spreader,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_subsidy_target_shrub_master_cutter_cum_spreader,1.25,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_reversible_mb_plough,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_subsidy_target_reversible_mb_plough,5.625,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_rotary_slasher,5,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_subsidy_target_rotary_slasher,1.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_zero_till_seed_drill,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_subsidy_target_zero_till_seed_drill,2.5,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_rotavator,10,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_subsidy_target_rotavator,5.0,INR_lakh,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
Haryana,Mahendragarh,2018-19,crm_machines_target_total,50,machines,https://web.archive.org/web/20180516224922id_/http://agriharyana.gov.in/assets/images/whatsnew/Districtwise_Targets_2018-19.pdf,"Haryana Agri Dept 'Districtwise Targets of Agricultural Implements under In-Situ Management of Crop Residue 2018-19' (individual-farmer TARGETS; Phy=machines, Fin=subsidy Rs lakh). Retrieved via Wayback Machine."
